id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_slipjoint_cr_ahu_line11,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line12,mrp.template_slipjoint_cr_ahu,[SP05012],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line13,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line14,mrp.template_slipjoint_cr_ahu,[SP05004],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line15,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line16,mrp.template_slipjoint_cr_ahu,[SP05012],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line17,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line18,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line19,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line20,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9*2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line21,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line22,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (457*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line23,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line24,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (610*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line25,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line26,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line27,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line28,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line29,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line30,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (457*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line31,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line32,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (610*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line33,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line34,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line35,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line36,mrp.template_slipjoint_cr_ahu,[SP05013],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line37,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (457*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line38,mrp.template_slipjoint_cr_ahu,[SP05004],"((59+line.W)<=457) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (457*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line39,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (610*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line40,mrp.template_slipjoint_cr_ahu,[SP05012],"((59+line.W)>457 and (59+line.W)<=610) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (610*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line41,mrp.template_slipjoint_cr_ahu,[SP05006],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.75) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line42,mrp.template_slipjoint_cr_ahu,[SP05004],"((59+line.W)>610 and (59+line.W)<=914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.2) or 0.0",kg
mrp.template_slipjoint_cr_ahu_line43,mrp.template_slipjoint_cr_ahu,[SP05007],"((59+line.W)>914) and (line.mat_joint_choices.code in ('MF','MM','FF')) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*3.75) or 0.0",kg
