id,name,description_sale,description_purchase,default_code,partner_id,tag_ids,sale_ok,purchase_ok,type,procure_method,supply_method,list_price,cost_method,standard_price,categ_id,uom_id,uom_po_id,description,valuation,standard_price,list_price,qty_available
product_clean_39,Wall T150 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_40,Wall T150 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_41,Wall T150 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_42,Wall T150 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_43,Wall T200 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3200,3200,
product_clean_44,Wall T200 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3150,3150,
product_clean_45,Wall T200 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3100,3100,
product_clean_46,Wall T200 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),4700,4700,
product_clean_47,Wall T200 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3950,3950,
product_clean_48,Wall T200 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3900,3900,
product_clean_49,Wall T25 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_50,Wall T25 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_51,Wall T25 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_52,Wall T25 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_53,Wall T25 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_54,Wall T25 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_55,Wall T42 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_56,Wall T42 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_57,Wall T42 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_58,Wall T42 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_59,Wall T42 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_60,Wall T42 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_61,Wall T50 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_62,Wall T50 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_63,Wall T50 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_64,Wall T50 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_65,Wall T50 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_66,Wall T50 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_67,Wall T75 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_68,Wall T75 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_69,Wall T75 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_70,Wall T75 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_71,Wall T75 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_72,Wall T75 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_73,Wall T100 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_74,Wall T100 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_75,Wall T100 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_76,Wall T100 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_77,Wall T100 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_78,Wall T100 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_79,Wall T125 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_80,Wall T125 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_81,Wall T125 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_82,Wall T125 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_83,Wall T125 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_84,Wall T125 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_85,Wall T150 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_86,Wall T150 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_87,Wall T150 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_88,Wall T150 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_89,Wall T150 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_90,Wall T150 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_91,Wall T200 Rockwool Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_92,Wall T200 Rockwool Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_93,Wall T200 Rockwool Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_94,Wall T200 Rockwool Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_95,Wall T200 Rockwool Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_96,Wall T200 Rockwool Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_97,Wall T25 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_98,Wall T25 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_99,Wall T25 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_100,Wall T25 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_101,Wall T25 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_102,Wall T25 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_103,Wall T42 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_104,Wall T42 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_105,Wall T42 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_106,Wall T42 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_107,Wall T42 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_108,Wall T42 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_109,Wall T50 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_110,Wall T50 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_111,Wall T50 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_112,Wall T50 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_113,Wall T50 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_114,Wall T50 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_115,Wall T75 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_116,Wall T75 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_117,Wall T75 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_118,Wall T75 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_119,Wall T75 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_120,Wall T75 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_121,Wall T100 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_122,Wall T100 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_123,Wall T100 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_124,Wall T100 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_125,Wall T100 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_126,Wall T100 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_127,Wall T125 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_128,Wall T125 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_129,Wall T125 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_130,Wall T125 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_131,Wall T125 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_132,Wall T125 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_133,Wall T150 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_134,Wall T150 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_135,Wall T150 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_136,Wall T150 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_137,Wall T150 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_138,Wall T150 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_139,Wall T200 PIR Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_140,Wall T200 PIR Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_141,Wall T200 PIR Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_142,Wall T200 PIR Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_143,Wall T200 PIR Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_144,Wall T200 PIR Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1,1,
product_clean_145,Ceiling panel T25 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1200,1200,
product_clean_146,Ceiling panel T25 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1150,1150,
product_clean_147,Ceiling panel T25 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1100,1100,
product_clean_148,Ceiling panel T25 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2700,2700,
product_clean_149,Ceiling panel T25 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1950,1950,
product_clean_150,Ceiling panel T25 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1900,1900,
product_clean_151,Ceiling panel T42 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1350,1350,
product_clean_152,Ceiling panel T42 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1300,1300,
product_clean_153,Ceiling panel T42 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1250,1250,
product_clean_154,Ceiling panel T42 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2850,2850,
product_clean_155,Ceiling panel T42 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2100,2100,
product_clean_156,Ceiling panel T42 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2050,2050,
product_clean_157,Ceiling panel T50 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1540,1540,
product_clean_158,Ceiling panel T50 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1500,1500,
product_clean_159,Ceiling panel T50 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1450,1450,
product_clean_160,Ceiling panel T50 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3040,3040,
product_clean_161,Ceiling panel T50 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2290,2290,
product_clean_162,Ceiling panel T50 PU.Foam Galvanized steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2250,2250,
product_clean_163,Ceiling panel T75 PU.Foam Color steel sheet/Color steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1900,1900,
product_clean_164,Ceiling panel T75 PU.Foam Color steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1850,1850,
product_clean_165,Ceiling panel T75 PU.Foam Galvanized steel sheet/Galvanized steel sheet,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),1800,1800,
product_clean_166,Ceiling panel T75 PU.Foam Stainless steel 304/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),3400,3400,
product_clean_167,Ceiling panel T75 PU.Foam Color steel sheet/Stainless steel 304,,,,,Clean Room,TRUE,FALSE,Service,Make to Order,Manufacture,,Standard Price,,All products,sqm.,sqm.,,Real Time (automated),2650,2650,
