id,name,default_code,categ_id,partner_id,tag_ids,sale_ok,purchase_ok,is_one_time_use,type,procure_method,supply_method,cost_method,uom_id,uom_po_id,valuation,standard_price,list_price,taxes_id,supplier_taxes_id
product.product_std-ahu-amair_368,PNL ASSY 50MM 0306 CL/CL,362-2AL0306CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,590,Output VAT,Input VAT
product.product_std-ahu-amair_369,PNL ASSY 50MM 0307 CL/GI,362-2AL0307CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,543,Output VAT,Input VAT
product.product_std-ahu-amair_370,PNL ASSY 50MM 0308 CL/GI,362-2AL0308CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,614,Output VAT,Input VAT
product.product_std-ahu-amair_371,PNL ASSY 50MM 0309 CL/GI,362-2AL0309CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,688,Output VAT,Input VAT
product.product_std-ahu-amair_372,PNL ASSY 50MM 0310 CL/GI,362-2AL0310CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,764,Output VAT,Input VAT
product.product_std-ahu-amair_373,PNL ASSY 50MM 0310 CL/SS,362-2AL0310CLSS,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1470,Output VAT,Input VAT
product.product_std-ahu-amair_374,PNL ASSY 50MM 0311 CL/GI,362-2AL0311CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,836,Output VAT,Input VAT
product.product_std-ahu-amair_375,PNL ASSY 50MM 0312 CL/GI,362-2AL0312CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,910,Output VAT,Input VAT
product.product_std-ahu-amair_376,PNL ASSY 50MM 0313 CL/GI,362-2AL0313CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,985,Output VAT,Input VAT
product.product_std-ahu-amair_377,PNL ASSY 50MM 0314 CL/GI,362-2AL0314CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1058,Output VAT,Input VAT
product.product_std-ahu-amair_378,PNL ASSY 50MM 0404 CL/GI,362-2AL0404CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,416,Output VAT,Input VAT
product.product_std-ahu-amair_379,PNL ASSY 50MM 0405 CL/GI,362-2AL0405CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,512,Output VAT,Input VAT
product.product_std-ahu-amair_380,PNL ASSY 50MM 0406 CL/GI,362-2AL0406CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,607,Output VAT,Input VAT
product.product_std-ahu-amair_381,PNL ASSY 50MM 0407 CL/GI,362-2AL0407CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,704,Output VAT,Input VAT
product.product_std-ahu-amair_382,PNL ASSY 50MM 0408 CL/GI,362-2AL0408CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,797,Output VAT,Input VAT
product.product_std-ahu-amair_383,PNL ASSY 50MM 0409 CL/GI,362-2AL0409CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,893,Output VAT,Input VAT
product.product_std-ahu-amair_384,PNL ASSY 50MM 0410 CL/GI,362-2AL0410CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,989,Output VAT,Input VAT
product.product_std-ahu-amair_385,PNL ASSY 50MM 0411 CL/GI,362-2AL0411CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1084,Output VAT,Input VAT
product.product_std-ahu-amair_386,PNL ASSY 50MM 0412 CL/GI,362-2AL0412CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1180,Output VAT,Input VAT
product.product_std-ahu-amair_387,PNL ASSY 50MM 0413 CL/GI,362-2AL0413CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1274,Output VAT,Input VAT
product.product_std-ahu-amair_388,PNL ASSY 50MM 0414 CL/GI,362-2AL0414CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1370,Output VAT,Input VAT
product.product_std-ahu-amair_389,PNL ASSY 50MM 0505 CL/GI,362-2AL0505CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,628,Output VAT,Input VAT
product.product_std-ahu-amair_390,PNL ASSY 50MM 0506 CL/GI,362-2AL0506CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,747,Output VAT,Input VAT
product.product_std-ahu-amair_391,PNL ASSY 50MM 0507 CL/GI,362-2AL0507CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,863,Output VAT,Input VAT
product.product_std-ahu-amair_392,PNL ASSY 50MM 0508 CL/GI,362-2AL0508CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,980,Output VAT,Input VAT
product.product_std-ahu-amair_393,PNL ASSY 50MM 0509 CL/GI,362-2AL0509CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1097,Output VAT,Input VAT
product.product_std-ahu-amair_394,PNL ASSY 50MM 0510 CL/GI,362-2AL0510CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1215,Output VAT,Input VAT
product.product_std-ahu-amair_395,PNL ASSY 50MM 0511 CL/GI,362-2AL0511CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1332,Output VAT,Input VAT
product.product_std-ahu-amair_396,PNL ASSY 50MM 0512 CL/GI,362-2AL0512CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1449,Output VAT,Input VAT
product.product_std-ahu-amair_397,PNL ASSY 50MM 0513 CL/GI,362-2AL0513CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1566,Output VAT,Input VAT
product.product_std-ahu-amair_398,PNL ASSY 50MM 0514 CL/GI,362-2AL0514CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1683,Output VAT,Input VAT
product.product_std-ahu-amair_399,PNL ASSY 50MM 0514 CL/GI,362-2AL0516CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,2098,Output VAT,Input VAT
product.product_std-ahu-amair_400,PNL ASSY 50MM 0606 CL/GI,362-2AL0606CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,886,Output VAT,Input VAT
product.product_std-ahu-amair_401,PNL ASSY 50MM 0607 CL/GI,362-2AL0607CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1024,Output VAT,Input VAT
product.product_std-ahu-amair_402,PNL ASSY 50MM 0608 CL/GI,362-2AL0608CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1162,Output VAT,Input VAT
product.product_std-ahu-amair_403,PNL ASSY 50MM 0609 CL/GI,362-2AL0609CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1302,Output VAT,Input VAT
product.product_std-ahu-amair_404,PNL ASSY 50MM 0610 CL/GI,362-2AL0610CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1441,Output VAT,Input VAT
product.product_std-ahu-amair_405,PNL ASSY 50MM 0611 CL/GI,362-2AL0611CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1580,Output VAT,Input VAT
product.product_std-ahu-amair_406,PNL ASSY 50MM 0612 CL/GI,362-2AL0612CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1719,Output VAT,Input VAT
product.product_std-ahu-amair_407,PNL ASSY 50MM 0613 CL/GI,362-2AL0613CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1858,Output VAT,Input VAT
product.product_std-ahu-amair_408,PNL ASSY 50MM 0614 CL/GI,362-2AL0614CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1996,Output VAT,Input VAT
product.product_std-ahu-amair_409,PNL ASSY 50MM 0707 CL/GI,362-2AL0707CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1183,Output VAT,Input VAT
product.product_std-ahu-amair_410,PNL ASSY 50MM 0708 CL/GI,362-2AL0708CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1344,Output VAT,Input VAT
product.product_std-ahu-amair_411,PNL ASSY 50MM 0709 CL/GI,362-2AL0709CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1507,Output VAT,Input VAT
product.product_std-ahu-amair_412,PNL ASSY 50MM 0710 CL/GI,362-2AL0710CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1667,Output VAT,Input VAT
product.product_std-ahu-amair_413,PNL ASSY 50MM 0711 CL/GI,362-2AL0711CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1827,Output VAT,Input VAT
product.product_std-ahu-amair_414,PNL ASSY 50MM 0712 CL/GI,362-2AL0712CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,1989,Output VAT,Input VAT
product.product_std-ahu-amair_415,PNL ASSY 50MM 0713 CL/GI,362-2AL0713CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,2149,Output VAT,Input VAT
product.product_std-ahu-amair_416,PNL ASSY 50MM 0714 CL/GI,362-2AL0714CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,2310,Output VAT,Input VAT
product.product_std-ahu-amair_417,PNL ASSY 50MM 0101 CL/CL,362-2AS0101CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,21,Output VAT,Input VAT
product.product_std-ahu-amair_418,PNL ASSY 50MM 0101 CL/GI,362-2AS0101CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,21,Output VAT,Input VAT
product.product_std-ahu-amair_419,PNL ASSY 50MM 0101 GI/GI,362-2AS0101GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,21,Output VAT,Input VAT
product.product_std-ahu-amair_420,PNL ASSY 50MM 0102 CL/CL,362-2AS0102CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,42,Output VAT,Input VAT
product.product_std-ahu-amair_421,PNL ASSY 50MM 0102 CL/GI,362-2AS0102CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,42,Output VAT,Input VAT
product.product_std-ahu-amair_422,PNL ASSY 50MM 0102 GI/GI,362-2AS0102GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,41,Output VAT,Input VAT
product.product_std-ahu-amair_423,PNL ASSY 50MM 0103 CL/CL,362-2AS0103CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,63,Output VAT,Input VAT
product.product_std-ahu-amair_424,PNL ASSY 50MM 0103 CL/GI,362-2AS0103CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,63,Output VAT,Input VAT
product.product_std-ahu-amair_425,PNL ASSY 50MM 0103 GI/GI,362-2AS0103GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,63,Output VAT,Input VAT
product.product_std-ahu-amair_426,PNL ASSY 50MM 0104 CL/CL,362-2AS0104CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,110,Output VAT,Input VAT
product.product_std-ahu-amair_427,PNL ASSY 50MM 0104 CL/GI,362-2AS0104CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,84,Output VAT,Input VAT
product.product_std-ahu-amair_428,PNL ASSY 50MM 0104 GI/GI,362-2AS0104GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,82,Output VAT,Input VAT
product.product_std-ahu-amair_429,PNL ASSY 50MM 0105 CL/CL,362-2AS0105CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,106,Output VAT,Input VAT
product.product_std-ahu-amair_430,PNL ASSY 50MM 0105 CL/GI,362-2AS0105CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,104,Output VAT,Input VAT
product.product_std-ahu-amair_431,PNL ASSY 50MM 0105 GI/GI,362-2AS0105GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,104,Output VAT,Input VAT
product.product_std-ahu-amair_432,PNL ASSY 50MM 0106 CL/CL,362-2AS0106CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,128,Output VAT,Input VAT
product.product_std-ahu-amair_433,PNL ASSY 50MM 0106 CL/GI,362-2AS0106CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,126,Output VAT,Input VAT
product.product_std-ahu-amair_434,PNL ASSY 50MM 0106 GI/GI,362-2AS0106GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,123,Output VAT,Input VAT
product.product_std-ahu-amair_435,PNL ASSY 50MM 0107 CL/CL,362-2AS0107CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,149,Output VAT,Input VAT
product.product_std-ahu-amair_436,PNL ASSY 50MM 0107 CL/GI,362-2AS0107CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,145,Output VAT,Input VAT
product.product_std-ahu-amair_437,PNL ASSY 50MM 0107 GI/GI,362-2AS0107GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,143,Output VAT,Input VAT
product.product_std-ahu-amair_438,PNL ASSY 50MM 0108 CL/CL,362-2AS0108CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,168,Output VAT,Input VAT
product.product_std-ahu-amair_439,PNL ASSY 50MM 0108 CL/GI,362-2AS0108CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,166,Output VAT,Input VAT
product.product_std-ahu-amair_440,PNL ASSY 50MM 0108 GI/GI,362-2AS0108GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,165,Output VAT,Input VAT
product.product_std-ahu-amair_441,PNL ASSY 50MM 0109 CL/CL,362-2AS0109CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,189,Output VAT,Input VAT
product.product_std-ahu-amair_442,PNL ASSY 50MM 0109 CL/GI,362-2AS0109CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,188,Output VAT,Input VAT
product.product_std-ahu-amair_443,PNL ASSY 50MM 0109 GI/GI,362-2AS0109GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,186,Output VAT,Input VAT
product.product_std-ahu-amair_444,PNL ASSY 50MM 0110 CL/CL,362-2AS0110CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,212,Output VAT,Input VAT
product.product_std-ahu-amair_445,PNL ASSY 50MM 0110 CL/GI,362-2AS0110CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,210,Output VAT,Input VAT
product.product_std-ahu-amair_446,PNL ASSY 50MM 0110 GI/GI,362-2AS0110GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,207,Output VAT,Input VAT
product.product_std-ahu-amair_447,PNL ASSY 50MM 0111 CL/CL,362-2AS0111CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,232,Output VAT,Input VAT
product.product_std-ahu-amair_448,PNL ASSY 50MM 0111 CL/GI,362-2AS0111CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,229,Output VAT,Input VAT
product.product_std-ahu-amair_449,PNL ASSY 50MM 0111 GI/GI,362-2AS0111GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,227,Output VAT,Input VAT
product.product_std-ahu-amair_450,PNL ASSY 50MM 0112 CL/CL,362-2AS0112CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,254,Output VAT,Input VAT
product.product_std-ahu-amair_451,PNL ASSY 50MM 0112 CL/GL,362-2AS0112CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,250,Output VAT,Input VAT
product.product_std-ahu-amair_452,PNL ASSY 50MM 0112 GI/GI,362-2AS0112GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,247,Output VAT,Input VAT
product.product_std-ahu-amair_453,PNL ASSY 50MM 0113 CL/CL,362-2AS0113CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,274,Output VAT,Input VAT
product.product_std-ahu-amair_454,PNL ASSY 50MM 0113 CL/GI,362-2AS0113CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,270,Output VAT,Input VAT
product.product_std-ahu-amair_455,PNL ASSY 50MM 0113 GI/GI,362-2AS0113GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,269,Output VAT,Input VAT
product.product_std-ahu-amair_456,PNL ASSY 50MM 0114 CL/CL,362-2AS0114CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,296,Output VAT,Input VAT
product.product_std-ahu-amair_457,PNL ASSY 50MM 0114 CL/GI,362-2AS0114CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,291,Output VAT,Input VAT
product.product_std-ahu-amair_458,PNL ASSY 50MM 0114 GI/GI,362-2AS0114GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,289,Output VAT,Input VAT
product.product_std-ahu-amair_459,PNL ASSY 50MM 0202 CL/CL,362-2AS0202CLCL,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,86,Output VAT,Input VAT
product.product_std-ahu-amair_460,PNL ASSY 50MM 0202 CL/GI,362-2AS0202CLGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,84,Output VAT,Input VAT
product.product_std-ahu-amair_461,PNL ASSY 50MM 0202 GI/GI,362-2AS0202GIGI,Standard AHU,"Amair Co.,Ltd.",Standard AHU,TRUE,FALSE,FALSE,Stockable Product,Make to Order,Manufacture,Standard Price,EA,EA,Real Time (automated),0,83,Output VAT,Input VAT
