id,name,ref,property_payment_term,credit_limit,is_company,customer,supplier,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,mobile,fax,email,category_id/id,website,comment,user_id
res_partner_supplier_279,บริษัท เทลสตาร์ โซลูชั่น (ประเทศไทย) จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,43 ซอย พระรามเก้า 62 พระราม 9,สวนหลวง สวนหลวง,10250,กรุงเทพมหานคร,,0-2300-1735,,0-2300-1735,,,,,Surasak S.
res_partner_supplier_280,บริษัท ที-คอน สตรัคชั่น แอนด์ คลีนรูม เอ็นจิเนียริ่ง จำกัด,,30 Days,2000000,TRUE,TRUE,FALSE,,Default,FALSE,130/30 หมู่ 11 หมู่บ้านสินสุข ,คลองกุ่ม บึงกุ่ม,10230,กรุงเทพมหานคร,,0-2949-5474-5,,0-2949-5475,,,,,Chatchai T.
res_partner_supplier_281,บริษัท ที.โอ.แลบ จำกัด,,7 Days,10000000,TRUE,TRUE,FALSE,,Default,FALSE,2/052 หมู่ 1 แจ้งวัฒนะ,ทุ่งสองห้อง หลักสี่,10210,กรุงเทพมหานคร,,0-2573-2139,,0-2573-2140,,,,,Chairat S.
res_partner_supplier_282,บริษัท ที.โอ.เคมีคอลล์ (1979) จำกัด,,7 Days,,TRUE,TRUE,FALSE,,Default,FALSE,280 ซอย สบายใจ สุทธิสารวินิจฉัย,สามเสนนอก ห้วยขวาง,10320,กรุงเทพมหานคร,,0-2275-6053-9,,0-2277-7350,,,,,Chairat S.
res_partner_supplier_283,บริษัท ทีทีเอ็ม เทคโนโลยี่ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,110/27 ซอย รามคำแหง 43/1 รามคำแหง,พลับพลา วังทองหลาง,10310,กรุงเทพมหานคร,,0-2374-3742,,0-2374-3743,,,,,Weeranuwat S.
res_partner_supplier_284,บริษัท ที เอ็น ดี ฟู้ดส์ อินดัสตรีย์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,229 หมู่ 3 ,ทุ่งสุขลา ศรีราชา,20230,ชลบุรี,,0-3849-0314-7,,0-3849-0592,,,,,Weeranuwat S.
res_partner_supplier_285,บริษัท ที เอ็น เอ็ม อินเตอร์เนชั่นแนล จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,30/59 หมู่ 5 ,คอกกระบือ เมือง,74000,สมุทรสาคร,,"0-3444-1344, 0-3444-1152",,0-3444-1167,,,,,Weeranuwat S.
res_partner_supplier_286,บริษัท ตามรภาค เอนจิเนียริ่ง จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,981/7-8 พระราม 3,บางโพงพาง ยานนาวา,10120,กรุงเทพมหานคร,,0-2284-3994-6,,0-2284-3997,,,,,Weeranuwat S.
res_partner_supplier_287,บริษัท ที อาร์ เอส คลูลิ่งซีสเต็ม จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,367/67 หมู่ 7 ,ดีลัง พัฒนานิคม,15220,ลพบุรี,,,"08-1785-5935, 08-0795-9255",0-4547-5029,,,,,Weeranuwat S.
res_partner_supplier_288,บริษัท ไทย กรีน เทค จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,"62/277, 279 ซอย เสรีไทย 72 เสรีไทย",มีนบุรี มีนบุรี,10510,กรุงเทพมหานคร,,0-2918-9061-2,,0-2918-9063,,,,,Weeranuwat S.
res_partner_supplier_289,บริษัท ไทย ริห์ติง โคทติ้ง เทคโนโลยี จำกัด,,7 Days,,TRUE,TRUE,FALSE,,Default,FALSE,289 หมู่ 6 เมืองใหม่บางพลี,บางเพรียง บางบ่อ,10560,สมุทรปราการ,,0-2705-9604-6,,0-2705-9644,,,,,Weeranuwat S.
res_partner_supplier_290,บริษัท เทวกิจ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,282/23 อาคาร การ์เด้นเพลส 1 ชั้น 5 ซอย รุ่งเรือง สุทธิสาร,สามเสนนอก ห้วยขวาง,10310,กรุงเทพมหานคร,,0-2693-4326-7,,0-2693-4336,,,,,
res_partner_supplier_291,บริษัท เทอร์มอลแลนด์ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,43/5 หมู่ 7 ,ท่าจีน เมือง,74000,สมุทรสาคร,,,,0-3449-7014,,,,,Dusit T.
res_partner_supplier_292,บริษัท ยูนีซัน จำกัด,,30 Days,20000000,TRUE,TRUE,FALSE,,Default,FALSE,39 หมู่ 4 ,คลองอุดมชลจร เมือง,24000,ฉะเชิงเทรา,,0-2329-1020-5,,0-2329-1279,,,,,Dusit T.
res_partner_supplier_293,บริษัท ยูนีซัน จำกัด (Invoice),,,,FALSE,TRUE,FALSE,บริษัท ยูนีซัน จำกัด,Invoice,FALSE,736-742 ประชาอุทิศ,สามเสนนอก ห้วยขวาง,10320,กรุงเทพมหานคร,,0-2274-3500-19,,,,,,,Dusit T.
res_partner_supplier_294,บริษัท ยูโทเปี้ยน จำกัด,,Cash,5000000,TRUE,TRUE,FALSE,,Default,FALSE,602 หมู่ 3 ซอย ท่านผู้หญิง เทพารักษ์,เทพารักษ์ เมือง,10270,สมุทรปราการ,,"0-2394-1703, 0-2394-6505, 0-2394-6869",,0-2758-4334,,,,,Chairat S.
res_partner_supplier_295,บริษัท ยูนิค ผลิตภัณฑ์ อุตสาหกรรม จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,100/58 หมู่ 4 ,โสนลอย บางบัวทอง,11110,นนทบุรี,,0-2924-9523,,0-2924-9523,,,,,Chatchai T.
res_partner_supplier_296,บริษัท ยูไนเต็ดอินสทรูเมนท์ จำกัด,,PDC. 15 Days,,TRUE,TRUE,FALSE,,Default,FALSE,148/4 ซอย สุขุมวิท 22 สุขุมวิท,คลองเตย คลองเตย,10110,กรุงเทพมหานคร,,0-2259-5785,,0-2259-1321,,,,,Chatchai T.
res_partner_supplier_297,บริษัท ยูแมค ไซแอนทิฟิค จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,40 ดรุณสำราญ,ในเมือง เมือง,40000,ขอนแก่น,,0-4332-2995,08-1592-6865,0-4332-2996,,,,,Weeranuwat S.
res_partner_supplier_298,บริษัท ยูไนเต็ด สตีลเวอร์ค จำกัด,,30 Days,1000000,TRUE,TRUE,FALSE,,Default,FALSE,266/3 จรัญสนิทวงศ์,ศิริราช บางกอกน้อย,10700,กรุงเทพมหานคร,,0-2435-0051-4,,0-2435-1141,,,,,Chatchai T.
res_partner_supplier_299,บริษัท ยูไนเต็ด สตีลเวอร์ค จำกัด (Invoice),,,,FALSE,TRUE,FALSE,บริษัท ยูไนเต็ด สตีลเวอร์ค จำกัด,Invoice,FALSE,340 หมู่ 4 ซอย สวนหลวง 1 เศรษกิจ,ท่าไม้ กระทุ่มแบน,74110,สมุทรสาคร,,0-3447-2710-1,,,,,,,Chatchai T.
res_partner_supplier_300,บริษัท ยูแทคไทย จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,40/10 สุขุมวิท 105 สุขุมวิท,บางนา บางนา,10800,กรุงเทพมหานคร,,"0-2749-1680, 0-2393-3126-35",,"0-2398-7157, 0-2749-2872",,,,,Chatchai T.
res_partner_supplier_301,บริษัท ยูเอฟเอ็ม ฟู้ดเซ็นเตอร์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,"593, 593/29-39 ซอย สุขุมวิท 33/1 สุขุมวิท",คลองตันเหนือ วัฒนา,10110,กรุงเทพมหานคร,,0-2260-5280-30,,0-2259-0620-30,,,,,Surasak S.
res_partner_supplier_302,บริษัท วิสโก้ เอ็นจิเนียริ่ จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,800/378 หมู่ 11 นวมินทร์,คันนายาว คันนายาว,10230,กรุงเทพมหานคร,,0-2947-7389,,0-2944-7929,,,,,Visak T.
res_partner_supplier_303,บริษัท วีพีเอส รีครีเอชั่น จำกัด,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,58 ซอย ตรอกศรีรับสุข ซอย วิภาวดี 62 ,ตลาดบางเขน หลักสี่,10210,กรุงเทพมหานคร,,0-2973-5440,,0-2973-4425,,,,,Weeranuwat S.
res_partner_supplier_304,บริษัท วี.เมน.ฟิลส์ (ประเทศไทย) จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,284 หมู่ 4 นิคมอุตสาหกรรมลาดกระบัง เขตทั่วไป โครงการ 3 ฉลองกรุง,ลำปลาทิว ลาดกระบัง,10520,กรุงเทพมหานคร,,0-2326-0100,,0-2326-0155,,,,,Somboon T.
res_partner_supplier_305,บริษัท วี.ดับบลิว.กรุ๊ป จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,68/79 หมู่ 6 ซอย บางใหญ่ซิตี้ กาญจนาภิเษก,เสาธงหิน บางใหญ่,11140,นนทบุรี,,0-2903-3190-2,,0-2903-3193,,,,,Chatchai T.
res_partner_supplier_306,บริษัท วาลิเทค จำกัด,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,274 อาคารเอ 2 ชั้น 1 ซอย ศูนย์วิจัย 4 พระราม 9,บางกะปิ ห้วยขวาง,10320,กรุงเทพมหานคร,,0-2319-9769,,0-2319-9770,,,,,Surasak S.
res_partner_supplier_307,ห้างหุ้นส่วนจำกัด วีอาร์ เอ็กซ์เพิร์ท,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,100/3 หมู่ 7 ราษฎร์พัฒนา,สะพานสูง สะพานสูง,10240,กรุงเทพมหานคร,,0-2917-3440,,0-2917-3441,,,,,Weeranuwat S.
res_partner_supplier_308,บริษัท วี.ที.ซี. คูล จำกัด,,60 Days,,TRUE,TRUE,FALSE,,Default,FALSE,82/92 หมู่ 6 ,ท่าทราย เมือง,74000,สมุทรสาคร,,0-3481-0688,08-6315-0272,0-3442-1473,,,,,Weeranuwat S.
res_partner_supplier_309,บริษัท วีโอวี อินเตอร์เนชั่นแนบ จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,51/1004 หมู่ 2 ลำลูกกา,คูคต ลำลูกกา,12130,ปทุมธานี,,0-2995-7470-5,,0-2995-7475,,,,,Dusit T.
res_partner_supplier_310,บริษัท เวคเตอร์ไทย เทคโนโลยี จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,299 ซอย ลาดพร้าว 101 ลาดพร้าว,คลองจั่น บางกะปิ,10240,กรุงเทพมหานคร,,"0-2736-9288, 0-2736-9588",,0-2376-0860,,,,,Surasak S.
res_partner_supplier_311,บริษัท วรธนาวงศ์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,77/16 หมู่ 10 ,บางม่วง บางใหญ่,11140,นนทบุรี,,"0-2443-6667-9, 0-2921-4137-9",,0-2921-4145,,,,,Chairat S.
res_partner_supplier_312,บริษัท เวสเทิร์น สตาร์ คอนสตรัคชั่น (2000) จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,339/31 หมู่ 1 ,ปากแพรก เมือง,71000,กาญจนบุรี,,0-3424-1187,08-1434-9266,0-3424-1187,,,,,Chatchai T.
res_partner_supplier_313,บริษัท วินด์ชิลล์ จำกัด,,30 Days,,TRUE,TRUE,FALSE,,Default,FALSE,159/16 หมู่ 17 กาญจนาภิเษก,ศาลาธรรมสพน์ ทวีวัฒนา,10170,กรุงเทพมหานคร,,0-2885-2995-97,,0-2885-2998,,,,,Chatchai T.
res_partner_supplier_314,บริษัท วูวี่ คอร์ปอเรชั่น จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,333 หมู่ 9 ศรีนครินทร์,บางนา บางนา,10260,กรุงเทพมหานคร,,0-2748-7420-1,,0-2748-7420,,,,,Chairat S.
res_partner_supplier_315,บริษัท ยงไถ่ คอนสตรัคชั่น จำกัด,,Cash,,TRUE,TRUE,FALSE,,Default,FALSE,4 ซอย สุขุมวิท 101/1 สุขุมวิท,บางจาก พระโขนง,10260,กรุงเทพมหานคร,,0-2743-9240-3,,0-2743-9240,,,,,Chairat S.
res_partner_supplier_316,ห้างหุ้นส่วนจำกัด วาย.โอ.เอส ชัยยศเซอร์วิส,,Cash,100000,TRUE,TRUE,FALSE,,Default,FALSE,31/13 หมู่ 4 ,บ้านม้า บางไทร,13190,พระนครศรีอยุธยา,,0-3571-8115,,0-3571-8115,,,,,Surasak S.
