id,bom_id/id,product_id,product_qty_formula,product_uom
mrp.template_single_door_flat_line36,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line37,mrp.template_single_door_flat,[SP05006],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line38,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line39,mrp.template_single_door_flat,[SP05007],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line40,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line41,mrp.template_single_door_flat,[SP05006],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_single_door_flat_line42,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='OW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_single_door_flat_line43,mrp.template_single_door_flat,[SP05006],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line44,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line45,mrp.template_single_door_flat,[SP05007],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.75) or 0.0,kg
mrp.template_single_door_flat_line46,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line47,mrp.template_single_door_flat,[SP05006],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.75*2) or 0.0,kg
mrp.template_single_door_flat_line48,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='OW') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_single_door_flat_line49,mrp.template_single_door_flat,[SP05026],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line50,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line51,mrp.template_single_door_flat,[SP05018],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line52,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line53,mrp.template_single_door_flat,[SP05026],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.2*2) or 0.0,kg
mrp.template_single_door_flat_line54,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='GI') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line55,mrp.template_single_door_flat,[SP05026],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line56,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line57,mrp.template_single_door_flat,[SP05018],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.2) or 0.0,kg
mrp.template_single_door_flat_line58,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line59,mrp.template_single_door_flat,[SP05026],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.2*2) or 0.0,kg
mrp.template_single_door_flat_line60,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='GI') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line61,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line62,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line63,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line64,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (1219*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line65,mrp.template_single_door_flat,[SP05008],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.4*2) or 0.0,kg
mrp.template_single_door_flat_line66,mrp.template_single_door_flat,[SP05013],((14+line.W)>1219 and (14+line.W)<=1788) and (line.mat_inside_skin_choices.code=='AW') and (line.mat_outside_skin_choices.code=='SS') and (914*line.L/1000000*3.9*2) or 0.0,kg
mrp.template_single_door_flat_line67,mrp.template_single_door_flat,[SP05008],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line68,mrp.template_single_door_flat,[SP05013],((14+line.W)<=914) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (914*line.L/1000000*3.9) or 0.0,kg
mrp.template_single_door_flat_line69,mrp.template_single_door_flat,[SP05009],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.4) or 0.0,kg
mrp.template_single_door_flat_line70,mrp.template_single_door_flat,[SP05013],((14+line.W)>914 and (14+line.W)<=1219) and (line.mat_inside_skin_choices.code=='SS') and (line.mat_outside_skin_choices.code=='AW') and (1219*line.L/1000000*3.9) or 0.0,kg
