"id","name","inventory_line_id/location_id","inventory_line_id/product_id/id","inventory_line_id/product_qty","inventory_line_id/product_uom"
,,"RM","product.product_part_627",279,"pcs"
,,"RM","product.product_part_628",851,"pcs"
,,"RM","product.product_part_629",511,"pcs"
,,"RM","product.product_part_630",0,"pcs"
,,"RM","product.product_part_631",296,"pcs"
,,"RM","product.product_part_632",1953,"pcs"
,,"RM","product.product_part_633",2499,"pcs"
,,"RM","product.product_part_634",1580,"pcs"
,,"RM","product.product_part_635",1350,"pcs"
,,"RM","product.product_part_636",0,"pcs"
,,"RM","product.product_part_637",20300,"pcs"
,,"RM","product.product_part_638",10500,"pcs"
,,"RM","product.product_part_639",18000,"pcs"
,,"RM","product.product_part_640",21901,"pcs"
,,"RM","product.product_part_641",24217,"pcs"
,,"RM","product.product_part_642",9000,"pcs"
,,"RM","product.product_part_643",19200,"pcs"
,,"RM","product.product_part_644",22570,"pcs"
,,"RM","product.product_part_645",484,"pcs"
,,"RM","product.product_part_646",1016,"pcs"
,,"RM","product.product_part_647",741,"pcs"
,,"RM","product.product_part_648",350,"pcs"
,,"RM","product.product_part_649",3939,"pcs"
,,"RM","product.product_part_650",3967,"pcs"
,,"RM","product.product_part_651",1113,"pcs"
,,"RM","product.product_part_652",9480,"set"
,,"RM","product.product_part_653",0,"set"
,,"RM","product.product_part_654",5087,"set"
,,"RM","product.product_part_655",2156,"set"
,,"RM","product.product_part_656",458,"pcs"
,,"RM","product.product_part_657",1071,"pcs"
,,"RM","product.product_part_658",8135,"pcs"
,,"RM","product.product_part_659",4491,"pcs"
,,"RM","product.product_part_660",4493,"pcs"
,,"RM","product.product_part_661",2017,"pcs"
,,"RM","product.product_part_662",1833,"pcs"
,,"RM","product.product_part_663",495,"pcs"
,,"RM","product.product_part_664",1170,"pcs"
,,"RM","product.product_part_665",6934,"pcs"
,,"RM","product.product_part_666",1065,"pcs"
,,"RM","product.product_part_667",8008,"pcs"
,,"RM","product.product_part_668",1802,"pcs"
,,"RM","product.product_part_669",692,"pcs"
,,"RM","product.product_part_670",28433,"pcs"
,,"RM","product.product_part_671",57807,"pcs"
,,"RM","product.product_part_672",245,"pcs"
,,"RM","product.product_part_673",2088,"pcs"
,,"RM","product.product_part_674",340,"pcs"
,,"RM","product.product_part_675",348,"pcs"
,,"RM","product.product_part_676",309,"pcs"
,,"RM","product.product_part_677",1455,"set"
,,"RM","product.product_part_678",1234,"pcs"
,,"RM","product.product_part_679",2025,"pcs"
,,"RM","product.product_part_680",5228,"pcs"
,,"RM","product.product_part_681",4211,"pcs"
,,"RM","product.product_part_682",4289,"pcs"
,,"RM","product.product_part_683",326,"pcs"
,,"RM","product.product_part_684",147,"pcs"
,,"RM","product.product_part_685",114,"pcs"
,,"RM","product.product_part_686",0,"kg"
,,"RM","product.product_part_687",0,"kg"
,,"RM","product.product_part_688",108,"kg"
,,"RM","product.product_part_689",10220,"kg"
,,"RM","product.product_part_690",0,"kg"
,,"RM","product.product_part_691",65460,"kg"
,,"RM","product.product_part_692",192070,"kg"
,,"RM","product.product_part_693",2192,"kg"
,,"RM","product.product_part_694",0,"kg"
,,"RM","product.product_part_695",0,"kg"
,,"RM","product.product_part_696",0,"kg"
,,"RM","product.product_part_697",38828,"kg"
,,"RM","product.product_part_698",3524,"kg"
,,"RM","product.product_part_699",0,"tank"
,,"RM","product.product_part_700",0,"kg"
,,"RM","product.product_part_701",0,"kg"
,,"RM","product.product_part_702",0,"kg"
,,"RM","product.product_part_703",19287,"kg"
,,"RM","product.product_part_704",0,"kg"
,,"RM","product.product_part_705",3070,"kg"
,,"RM","product.product_part_706",911,"pcs"
,,"RM","product.product_part_707",32,"pcs"
,,"RM","product.product_part_708",0,"pcs"
,,"RM","product.product_part_710",4,"pcs"
,,"RM","product.product_part_711",157,"pcs"
,,"RM","product.product_part_712",14,"pcs"
,,"RM","product.product_part_713",5,"pcs"
,,"RM","product.product_part_714",0,"pcs"
,,"RM","product.product_part_715",31,"pcs"
,,"RM","product.product_part_716",37,"pcs"
,,"RM","product.product_part_717",49,"pcs"
,,"RM","product.product_part_718",0,"pcs"
,,"RM","product.product_part_719",80,"pcs"
,,"RM","product.product_part_720",61,"pcs"
,,"RM","product.product_part_721",0,"pcs"
,,"RM","product.product_part_722",219,"pcs"
,,"RM","product.product_part_723",65,"pcs"
,,"RM","product.product_part_724",107,"pcs"
,,"RM","product.product_part_725",38,"pcs"
,,"RM","product.product_part_726",178,"pcs"
,,"RM","product.product_part_727",57,"pcs"
,,"RM","product.product_part_728",10,"pcs"
,,"RM","product.product_part_729",0,"pcs"
,,"RM","product.product_part_730",0,"pcs"
,,"RM","product.product_part_731",26,"pcs"
,,"RM","product.product_part_732",18,"pcs"
,,"RM","product.product_part_733",0,"pcs"
,,"RM","product.product_part_734",112,"pcs"
,,"RM","product.product_part_735",30,"pcs"
,,"RM","product.product_part_736",13,"pcs"
,,"RM","product.product_part_737",0,"pcs"
,,"RM","product.product_part_738",0,"pcs"
,,"RM","product.product_part_739",0,"pcs"
,,"RM","product.product_part_740",7,"pcs"
,,"RM","product.product_part_742",264,"pcs"
,,"RM","product.product_part_743",31,"pcs"
,,"RM","product.product_part_744",22,"pcs"
,,"RM","product.product_part_745",10,"pcs"
,,"RM","product.product_part_746",174,"pcs"
,,"RM","product.product_part_747",58,"pcs"
,,"RM","product.product_part_748",0,"pcs"
,,"RM","product.product_part_749",290,"pcs"
,,"RM","product.product_part_750",171,"pcs"
,,"RM","product.product_part_751",49,"pcs"
,,"RM","product.product_part_752",0,"pcs"
,,"RM","product.product_part_753",0,"pcs"
,,"RM","product.product_part_754",0,"pcs"
,,"RM","product.product_part_755",0,"pcs"
,,"RM","product.product_part_756",0,"pcs"
,,"RM","product.product_part_757",0,"pcs"
,,"RM","product.product_part_758",0,"pcs"
,,"RM","product.product_part_759",0,"pcs"
,,"RM","product.product_part_760",0,"pcs"
,,"RM","product.product_part_761",0,"pcs"
